batch,time,p53,mdm2
batch 1,3.5999999999997145,0.10392901649326973,0.11628579612523635
batch 1,3.6999999999997035,0.10330304142520907,0.1167470899746419
batch 1,3.7999999999996925,0.10264098105354837,0.117205712415226
batch 1,3.8999999999996815,0.10194355046483794,0.1176611037955063
batch 1,3.9999999999996705,0.10121152553723307,0.11811272015109543
batch 1,4.099999999999704,0.10044574162175039,0.1185600322280434
batch 1,4.199999999999737,0.09964709256668546,0.11900251713863415
batch 1,4.299999999999771,0.09881653059448986,0.1194396506058616
batch 1,4.399999999999804,0.09795506640360606,0.11987090742914973
batch 1,4.4999999999998375,0.09706376911174229,0.12029576275200793
batch 1,4.599999999999871,0.09614376602280478,0.12071369328993672
batch 1,4.699999999999904,0.09519624221499429,0.12112417851987284
batch 1,4.799999999999938,0.0942224399469055,0.12152670183237774
batch 1,4.899999999999971,0.09322365787779428,0.12192075164769506
batch 1,5.000000000000004,0.0922012500975038,0.122305822496729
batch 1,5.100000000000038,0.09115662496087804,0.12268141606792649
batch 1,5.200000000000071,0.09009124372084709,0.12304704222098078
batch 1,5.300000000000105,0.08900661895376095,0.12340221996821202
batch 1,5.400000000000138,0.08790431276998929,0.12374647842441848
batch 1,5.500000000000171,0.08678593480232166,0.12407935772593674
batch 1,5.600000000000205,0.08565313996430916,0.12440040991958676
batch 1,5.700000000000238,0.08450762597042753,0.12470919982212336
batch 1,5.800000000000272,0.08335113060983132,0.12500530585075673
batch 1,5.900000000000305,0.0821854287655574,0.12528832082524402
batch 1,6.000000000000338,0.08101232917135974,0.12555785274199593
batch 1,6.100000000000372,0.07983367089896108,0.1258135255206071
batch 1,6.200000000000405,0.0786513195693955,0.12605497972496027
batch 1,6.300000000000439,0.07746716328294989,0.1262818732689774
batch 1,6.400000000000472,0.076283108263019,0.12649388211615875
batch 1,6.500000000000505,0.0751010742111266,0.1266907009725881
batch 1,6.600000000000539,0.07392298937336562,0.12687204397089347
batch 1,6.700000000000572,0.07275078532214088,0.12703764534260167
batch 1,6.800000000000606,0.07158639146132242,0.12718726007631376
batch 1,6.900000000000639,0.07043172926775469,0.12732066455909574
batch 1,7.000000000000672,0.06928870628751205,0.12743765719844483
batch 1,7.100000000000706,0.06815920991130647,0.1275380590221498
batch 1,7.200000000000739,0.06704510095999301,0.12762171425330035
batch 1,7.3000000000007725,0.06594820711807045,0.12768849085764425
batch 1,7.400000000000806,0.06487031626032,0.12773828106041327
batch 1,7.500000000000839,0.06381316972408019,0.12777100182966344
batch 1,7.600000000000873,0.06277845558690262,0.1277865953230882
batch 1,7.700000000000906,0.0617678020162232,0.12778502929517346
batch 1,7.8000000000009395,0.060782770763908686,0.1277662974614741
batch 1,7.900000000000973,0.05982485088379311,0.12773041981670002
batch 1,8.000000000001005,0.05889545275425774,0.12767744290321278
batch 1,8.10000000000095,0.057995902490205926,0.12760744002645674
batch 1,8.200000000000895,0.057127436829122503,0.1275205114137809
batch 1,8.30000000000084,0.0562911985740238,0.1274167843130538
batch 1,8.400000000000784,0.05548823267179009,0.12729641302743638
batch 1,8.500000000000728,0.05471948299851975,0.12715957888265286
batch 1,8.600000000000673,0.05398578991414046,0.1270064901231169
batch 1,8.700000000000617,0.05328788863667729,0.12683738173334058
batch 1,8.800000000000562,0.05262640847255117,0.12665251518117157
batch 1,8.900000000000507,0.052001872923439565,0.12645217807959983
batch 1,9.000000000000451,0.05141470067306242,0.12623668376413566
batch 1,9.100000000000396,0.05086520743935487,0.12600637078311328
batch 1,9.20000000000034,0.0503536086595026,0.12576160229870978
batch 1,9.300000000000285,0.049880022957944206,0.12550276539700433
batch 1,9.40000000000023,0.049444476331358005,0.12523027030604064
batch 1,9.500000000000174,0.04904690697048314,0.1249445495215912
batch 1,9.600000000000119,0.048687170626913086,0.12464605684116395
batch 1,9.700000000000063,0.04836504642415714,0.12433526630772856
batch 1,9.800000000000008,0.04808024300656668,0.12401267106567021
batch 1,9.899999999999952,0.04783240491727497,0.12367878213257652
batch 1,9.999999999999897,0.047621119097053195,0.12333412709162773
batch 1,10.099999999999842,0.047445921399744226,0.12297924871055617
batch 1,10.199999999999786,0.04730630302637229,0.12261470349434427
batch 1,10.29999999999973,0.04720171678871185,0.12224106018001513
batch 1,10.399999999999675,0.04713158312353841,0.12185889818299023
batch 1,10.49999999999962,0.047095295790449146,0.12146880600552065
batch 1,10.599999999999564,0.047092227198498725,0.12107137961859685
batch 1,10.699999999999509,0.04712173331944615,0.12066722082947053
batch 1,10.799999999999454,0.04718315815770015,0.12025693564745567
batch 1,10.899999999999398,0.047275837758700825,0.11984113266097364
batch 1,10.999999999999343,0.04739910374818178,0.11942042143886214
batch 1,11.099999999999287,0.047552286404299426,0.11899541096875489
batch 1,11.199999999999232,0.04773471727285401,0.11856670814486123
batch 1,11.299999999999176,0.04794573134269607,0.1181349163167372
batch 1,11.399999999999121,0.04818466880391087,0.11770063390965803
batch 1,11.499999999999066,0.04845087641555458,0.11726445312600539
batch 1,11.59999999999901,0.04874370851267587,0.11682695873569969
batch 1,11.699999999998955,0.04906252768421247,0.11638872696219171
batch 1,11.7999999999989,0.0494067051542494,0.11595032446890918
batch 1,11.899999999998844,0.049775620899208436,0.11551230744939939
batch 1,11.999999999998789,0.05016866353295516,0.11507522082274929
batch 1,12.099999999998733,0.05058522999070125,0.11463959753426288
batch 1,12.199999999998678,0.0510247250410766,0.1142059579598619
batch 1,12.299999999998622,0.05148656065395982,0.11377480941129056
batch 1,12.399999999998567,0.051970155249692236,0.11334664573798042
batch 1,12.499999999998511,0.05247493285323867,0.11292194702037907
batch 1,12.599999999998456,0.053000322174767966,0.1125011793486894
batch 1,12.6999999999984,0.05354575563606236,0.11208479468030151
batch 1,12.799999999998345,0.05411066836016608,0.11167323076872678
batch 1,12.89999999999829,0.054694497139780085,0.1112669111565576
batch 1,12.999999999998234,0.05529667939812161,0.11086624522485786
batch 1,13.099999999998179,0.055916652154304976,0.1104716282914235
batch 1,13.199999999998123,0.05655385100377087,0.11008344175052111
batch 1,13.299999999998068,0.05720770912289399,0.10970205324699091
batch 1,13.399999999998013,0.05787765630563157,0.10932781687796866
batch 1,13.499999999997957,0.05856311803893314,0.10896107341591811
batch 1,13.599999999997902,0.05926351462260455,0.10860215054715036
batch 1,13.699999999997846,0.059978260338404296,0.10825136312052566
batch 1,13.799999999997791,0.060706762672331355,0.10790901340156171
batch 1,13.899999999997736,0.061448421593339825,0.1075753913277105
batch 1,13.99999999999768,0.062202628891072975,0.10725077476108653
batch 1,14.099999999997625,0.06296876757464114,0.10693542973543935
batch 1,14.19999999999757,0.06374621133396825,0.10662961069464272
batch 1,14.299999999997514,0.06453432406479014,0.10633356072042759
batch 1,14.399999999997458,0.06533245945800246,0.10604751174750479
batch 1,14.499999999997403,0.06613996065371441,0.10577168476460948
batch 1,14.599999999997348,0.0669561599600699,0.1055062900003495
batch 1,14.699999999997292,0.0677803786366356,0.10525152709305811
batch 1,14.799999999997237,0.06861192674193244,0.10500758524413185
batch 1,14.899999999997181,0.06945010304448515,0.10477464335458685
batch 1,14.999999999997126,0.07029419499659965,0.104552870144787
batch 1,15.09999999999707,0.07114347876992409,0.10434242425748903
batch 1,15.199999999997015,0.0719972193517255,0.10414345434452026
batch 1,15.29999999999696,0.07285467070070208,0.10395609913754247
batch 1,15.399999999996904,0.07371507596105661,0.10378048750348394
batch 1,15.499999999996849,0.07457766773347624,0.10361673848531901
batch 1,15.599999999996793,0.0754416684015944,0.10346496132896452
batch 1,15.699999999996738,0.0763062905124521,0.10332525549713065
batch 1,15.799999999996682,0.07717073720942658,0.10319771067102083
batch 1,15.899999999996627,0.07803420271605374,0.10308240674082071
batch 1,15.999999999996572,0.07889587286913617,0.10297941378594984
batch 1,16.099999999996694,0.07975492569949921,0.1028887920460745
batch 1,16.199999999996816,0.08061053205873356,0.10281059188389635
batch 1,16.29999999999694,0.08146185629024441,0.102744853740742
batch 1,16.39999999999706,0.08230805694290964,0.10269160808597919
batch 1,16.499999999997183,0.08314828752563734,0.10265087536128666
batch 1,16.599999999997305,0.08398169730110304,0.10262266592079365
batch 1,16.699999999997427,0.08480743211693703,0.1026069799680967
batch 1,16.79999999999755,0.08562463527262769,0.10260380749114563
batch 1,16.89999999999767,0.0864324484203995,0.10261312819597185
batch 1,16.999999999997794,0.08723001249832067,0.10263491144021485
batch 1,17.099999999997916,0.08801646869389393,0.10266911616737635
batch 1,17.199999999998038,0.08879095943637663,0.10271569084271094
batch 1,17.29999999999816,0.08955262941607905,0.10277457339163308
batch 1,17.399999999998283,0.09030062662888383,0.10284569114149612
batch 1,17.499999999998405,0.09103410344422883,0.10292896076756852
batch 1,17.599999999998527,0.09175221769479454,0.10302428824400418
batch 1,17.69999999999865,0.0924541337861322,0.10313156880057607
batch 1,17.79999999999877,0.09313902382446933,0.10325068688590851
batch 1,17.899999999998894,0.09380606876092581,0.10338151613791612
batch 1,17.999999999999016,0.09445445955036944,0.10352391936212495
batch 1,18.099999999999138,0.09508339832313953,0.10367774851852192
batch 1,18.19999999999926,0.09569209956786018,0.10384284471754479
batch 1,18.299999999999383,0.09627979132356451,0.10401903822579793
batch 1,18.399999999999505,0.09684571637934328,0.10420614848204407
batch 1,18.499999999999627,0.09738913347972988,0.10440398412399363
batch 1,18.59999999999975,0.09790931853402607,0.10461234302638289
batch 1,18.69999999999987,0.09840556582776767,0.10483101235079914
batch 1,18.799999999999994,0.09887718923452458,0.10505976860768311
batch 1,18.900000000000116,0.09932352342622057,0.10529837773090761
batch 1,19.000000000000238,0.09974392508015274,0.10554659516530084
batch 1,19.10000000000036,0.1001377740808814,0.10580416596745447
batch 1,19.200000000000482,0.10050447471515335,0.10607082492012584
batch 1,19.300000000000605,0.10084345685801112,0.10634629666051483
batch 1,19.400000000000727,0.1011541771482312,0.10663029582266785
batch 1,19.50000000000085,0.10143612015122301,0.10692252719422997
batch 1,19.60000000000097,0.10168879950750775,0.10722268588774178
batch 1,19.700000000001094,0.10191175906488267,0.1075304575266457
batch 1,19.800000000001216,0.10210457399236243,0.10784551844614076
batch 1,19.900000000001338,0.10226685187397255,0.1081675359089957
batch 1,20.00000000000146,0.10239823378045108,0.1084961683364035
batch 1,20.100000000001582,0.1024983953168979,0.10883106555393414
batch 1,20.200000000001705,0.10256704764438491,0.10917186905261232
batch 1,20.300000000001827,0.1026039384735219,0.10951821226512373
batch 1,20.40000000000195,0.10260885302794086,0.10986972085712432
batch 1,20.50000000000207,0.10258161497563616,0.11022601303360165
batch 1,20.600000000002193,0.10252208732606428,0.11058669986020976
batch 1,20.700000000002316,0.1024301732908708,0.1109513855994765
batch 1,20.800000000002438,0.10230581710607296,0.11131966806175125
batch 1,20.90000000000256,0.10214900481348288,0.1116911389707397
batch 1,21.000000000002682,0.10195976499910793,0.11206538434344404
batch 1,21.100000000002805,0.10173816948621253,0.11244198488430293
batch 1,21.200000000002927,0.10148433398066703,0.1128205163933
batch 1,21.30000000000305,0.10119841866614637,0.11320055018778291
batch 1,21.40000000000317,0.10088062874667127,0.11358165353771354
batch 1,21.500000000003293,0.10053121493391007,0.11396339011403998
batch 1,21.600000000003416,0.10015047387657537,0.11434532044986102
batch 1,21.700000000003538,0.09973874852916378,0.11472700241402481
batch 1,21.80000000000366,0.09929642845718785,0.11510799169678164
batch 1,21.900000000003782,0.0988239500759498,0.11548784230708367
batch 1,22.000000000003904,0.09832179681979535,0.11586610708110152
batch 1,22.100000000004027,0.09779049923866918,0.11624233820150105
batch 1,22.20000000000415,0.09723063501867242,0.11661608772700008
batch 1,22.30000000000427,0.09664282892319215,0.11698690813169933
batch 1,22.400000000004393,0.09602775265104073,0.11735435285365663
batch 1,22.500000000004515,0.0953861246079035,0.1177179768521476
batch 1,22.600000000004638,0.094718709587255,0.11807733717303201
batch 1,22.70000000000476,0.09402631835676174,0.11843199352161814
batch 1,22.800000000004882,0.09330980714605255,0.11878150884239065
batch 1,22.900000000005004,0.09257007703160137,0.1191254499049441
batch 1,23.000000000005127,0.09180807321434407,0.11946338789543248
batch 1,23.10000000000525,0.09102478418553568,0.1197948990128233
batch 1,23.20000000000537,0.09022124077626205,0.12011956506921251
batch 1,23.300000000005493,0.08939851508594333,0.12043697409343086
batch 1,23.400000000005615,0.0885577192851315,0.12074672093714024
batch 1,23.500000000005738,0.08770000428789627,0.1210484078825927
batch 1,23.60000000000586,0.08682655828913986,0.12134164525118914
batch 1,23.700000000005982,0.08593860516228179,0.12162605201194703
batch 1,23.800000000006104,0.08503740271292431,0.1219012563889499
batch 1,23.900000000006226,0.08412424078435776,0.12216689646682112
batch 1,24.00000000000635,0.08320043921110883,0.12242262079322509
batch 1,24.10000000000647,0.08226734561718237,0.12266808897736639
batch 1,24.200000000006593,0.08132633305621968,0.12290297228341582
batch 1,24.300000000006715,0.08037879749150127,0.12312695421775492
batch 1,24.400000000006838,0.07942615511458136,0.12333973110888871
batch 1,24.50000000000696,0.07846983950236065,0.1235410126788336
batch 1,24.600000000007082,0.07751129861360599,0.12373052260474314
batch 1,24.700000000007204,0.07655199162731169,0.12390799906948771
batch 1,24.800000000007326,0.07559338562688142,0.12407319529985843
batch 1,24.90000000000745,0.07463695213589719,0.12422588009101282
batch 1,25.00000000000757,0.07368416351322542,0.12436583831573327
batch 1,25.100000000007693,0.07273648921739434,0.12449287141701375
batch 1,25.200000000007815,0.07179539195253819,0.12460679788243953
batch 1,25.300000000007937,0.0708623237107274,0.12470745369876952
batch 1,25.40000000000806,0.06993872172815982,0.12479469278507792
batch 1,25.500000000008182,0.06902600437543022,0.12486838740275674
batch 1,25.600000000008304,0.06812556700488186,0.124928428540629
batch 1,25.700000000008426,0.06723877778080573,0.1249747262733699
batch 1,25.80000000000855,0.06636697352092265,0.1250072100913845
batch 1,25.90000000000867,0.06551145558008063,0.12502582920024607
batch 1,26.000000000008793,0.06467348580933219,0.12503055278775704
batch 1,26.100000000008915,0.06385428262543388,0.1250213702566617
batch 1,26.200000000009037,0.06305501722722955,0.12499829142101358
batch 1,26.30000000000916,0.062276809996254665,0.12496134666418125
batch 1,26.400000000009282,0.06152072711912796,0.12491058705647685
batch 1,26.500000000009404,0.06078777746880958,0.12484608443039445
batch 1,26.600000000009526,0.06007890978053212,0.12476793141147677
batch 1,26.70000000000965,0.059395010156109686,0.12467624140286997
batch 1,26.80000000000977,0.05873689992738087,0.124571148521695
batch 1,26.900000000009893,0.058105333905755674,0.12445280748545295
batch 1,27.000000000010015,0.05750099904025457,0.12432139344680171
batch 1,27.100000000010137,0.05692451350112402,0.12417710177518931
batch 1,27.20000000001026,0.056376426200196485,0.12402014778400845
batch 1,27.30000000001038,0.05585721675276917,0.1238507664021538
batch 1,27.400000000010504,0.0553672958790687,0.12366921178911433
batch 1,27.500000000010626,0.054907006236532455,0.1234757568930231
batch 1,27.60000000001075,0.05447662366736657,0.12327069295141509
batch 1,27.70000000001087,0.05407635883933452,0.12305432893480964
batch 1,27.800000000010993,0.0537063592516838,0.12282699093363786
batch 1,27.900000000011115,0.05336671157270955,0.12258902148947276
batch 1,28.000000000011237,0.05305744427084003,0.12234077887198981
batch 1,28.10000000001136,0.05277853049743592,0.12208263630358002
batch 1,28.20000000001148,0.05252989117681026,0.1218149811340528
batch 1,28.300000000011604,0.05231139825735243,0.12153821396839393
batch 1,28.400000000011726,0.05212287807708609,0.12125274775107268
batch 1,28.50000000001185,0.05196411479747538,0.1209590068109173
batch 1,28.60000000001197,0.05183485386075503,0.12065742587108119
batch 1,28.700000000012093,0.051734805428394294,0.12034844902909911
batch 1,28.800000000012215,0.05166364776139616,0.12003252871246309
batch 1,28.900000000012337,0.05162103050683855,0.11971012461552792
batch 1,29.00000000001246,0.05160657785923222,0.11938170262386583
batch 1,29.10000000001258,0.051619891569752496,0.11904773373242683
batch 1,29.200000000012704,0.051660553781045435,0.1187086929640082
batch 1,29.300000000012826,0.05172812966997832,0.11836505829459239
batch 1,29.400000000012948,0.051822169885272516,0.11801730959206987
batch 1,29.50000000001307,0.05194221277131862,0.1176659275747179
batch 1,29.600000000013193,0.052087786373541764,0.11731139279556267
batch 1,29.700000000013315,0.05225841022439548,0.11695418465841045
batch 1,29.800000000013437,0.05245359691236344,0.11659478047090048
batch 1,29.90000000001356,0.052672853439220874,0.11623365453942104
batch 1,30.00000000001368,0.05291568237323566,0.11587127731014364
batch 1,30.100000000013804,0.05318158280798029,0.1155081145597933
batch 1,30.200000000013926,0.05347005113799724,0.11514462663908961
batch 1,30.300000000014048,0.05378058166373862,0.11478126777108857
batch 1,30.40000000001417,0.05411266703901885,0.11441848540593667
batch 1,30.500000000014293,0.054465798574714674,0.11405671963284246
batch 1,30.600000000014415,0.05483946641266189,0.11369640264938043
batch 1,30.700000000014537,0.05523315958367003,0.11333795828759119
batch 1,30.80000000001466,0.055646365963349806,0.11298180159573587
batch 1,30.90000000001478,0.05607857213905432,0.11262833847401489
batch 1,31.000000000014904,0.05652926320071635,0.11227796536207571
batch 1,31.100000000015026,0.05699792246774475,0.11193106897572207
batch 1,31.200000000015148,0.05748403116345641,0.11158802608989206
batch 1,31.30000000001527,0.057987068047786486,0.11124920336470633
batch 1,31.400000000015392,0.05850650901826174,0.11091495721118788
batch 1,31.500000000015515,0.05904182668845445,0.11058563369312832
batch 1,31.600000000015637,0.059592489952374234,0.11026156846150953
batch 1,31.70000000001576,0.0601579635425073,0.1099430867178857
batch 1,31.80000000001588,0.06073770758849406,0.10963050320317644
batch 1,31.900000000016004,0.061331177182744306,0.10932412220841532
batch 1,32.00000000001612,0.06193782195863232,0.10902423760412909
batch 1,32.10000000001589,0.06255708568629707,0.1087311328851847
batch 1,32.200000000015656,0.06318840589049189,0.10844508122813205
batch 1,32.30000000001542,0.06383121349438761,0.10816634555827319
batch 1,32.40000000001519,0.06448493249273109,0.10789517862391189
batch 1,32.50000000001496,0.06514897965729849,0.10763182307546146
batch 1,32.600000000014724,0.06582276427715389,0.10737651154732043
batch 1,32.70000000001449,0.06650568793583357,0.1071294667406544
batch 1,32.80000000001426,0.06719714432721649,0.10689090150544694
batch 1,32.900000000014025,0.067896519111514,0.10666101892040039
batch 1,33.00000000001379,0.0686031898125138,0.10644001236947723
batch 1,33.10000000001356,0.06931652575694108,0.1062280656140698
batch 1,33.200000000013326,0.07003588805655507,0.10602535285997308
batch 1,33.30000000001309,0.07076062963337436,0.10583203881851025
batch 1,33.40000000001286,0.07149009528822385,0.10564827876132131
batch 1,33.500000000012626,0.07222362181261563,0.10547421856847218
batch 1,33.60000000001239,0.07296053814380815,0.10530999476967985
batch 1,33.70000000001216,0.07370016556274488,0.10515573457856899
batch 1,33.80000000001193,0.07444181793443734,0.10501155591998686
batch 1,33.900000000011694,0.0751848019902399,0.10487756745050417
batch 1,34.00000000001146,0.07592841765135583,0.10475386857231377
batch 1,34.10000000001123,0.07667195839281943,0.10464054944082089
batch 1,34.200000000010995,0.07741471164711042,0.10453769096628121
batch 1,34.30000000001076,0.07815595924648293,0.10444536480990743
batch 1,34.40000000001053,0.07889497790302061,0.10436363337491077
batch 1,34.500000000010296,0.07963103972536838,0.10429254979298876
batch 1,34.60000000001006,0.0803634127710361,0.10423215790680623
batch 1,34.70000000000983,0.08109136163312056,0.10418249224904418
batch 1,34.8000000000096,0.08181414806024737,0.10414357801861561
batch 1,34.90000000000936,0.08253103160849627,0.10411543105466563
batch 1,35.00000000000913,0.0832412703240358,0.10409805780898428
batch 1,35.1000000000089,0.08394412145516403,0.10409145531747105
batch 1,35.200000000008664,0.08463884219242161,0.1040956111712944
batch 1,35.30000000000843,0.0853246904354186,0.10411050348838878
batch 1,35.4000000000082,0.08600092558499293,0.10413610088593378
batch 1,35.500000000007965,0.08666680935929731,0.10417236245444937
batch 1,35.60000000000773,0.08732160663239279,0.1042192377341401
batch 1,35.7000000000075,0.08796458629390844,0.10427666669410622
batch 1,35.800000000007266,0.08859502212831138,0.10434457971503079
batch 1,35.90000000000703,0.08921219371231642,0.10442289757593812
batch 1,36.0000000000068,0.08981538732895068,0.1045115314456032
batch 1,36.10000000000657,0.09040389689677493,0.10461038287917537
batch 1,36.200000000006334,0.09097702491275285,0.10471934382056342
batch 1,36.3000000000061,0.09153408340724506,0.10483829661110866
batch 1,36.40000000000587,0.09207439490959803,0.10496711400505407
batch 1,36.500000000005635,0.09259729342278207,0.1051056591922986
batch 1,36.6000000000054,0.0931021254055269,0.10525378582890116
batch 1,36.70000000000517,0.09358825076039153,0.10541133807578187
batch 1,36.800000000004935,0.09405504382619376,0.10557815064604247
batch 1,36.9000000000047,0.0945018943732184,0.10575404886130782
batch 1,37.00000000000447,0.09492820859961025,0.10593884871746599
batch 1,37.100000000004236,0.09533341012735033,0.10613235696016242
batch 1,37.200000000004,0.09571694099620286,0.1063343711703802
batch 1,37.30000000000377,0.09607826265401118,0.10654467986041559
batch 1,37.40000000000354,0.09641685694171105,0.1067630625805325
batch 1,37.500000000003304,0.09673222707141715,0.10698929003655899
batch 1,37.60000000000307,0.09702389859593118,0.10722312421866287
batch 1,37.70000000000284,0.09729142036800537,0.10746431854151985
batch 1,37.800000000002605,0.09753436548768635,0.10771261799606564
batch 1,37.90000000000237,0.09775233223604961,0.10796775931299811
batch 1,38.00000000000214,0.09794494499362295,0.10822947113817198
batch 1,38.100000000001906,0.09811185514178421,0.10849747422000594
batch 1,38.20000000000167,0.09825274194540251,0.10877148160899705
batch 1,38.30000000000144,0.09836731341497752,0.10905119886941517
batch 1,38.40000000000121,0.09845530714651385,0.109336324303225
batch 1,38.50000000000097,0.09851649113735188,0.10962654918626143
batch 1,38.60000000000074,0.09855066457615394,0.1099215580166598
batch 1,38.70000000000051,0.0985576586052264,0.11022102877551906
batch 1,38.800000000000274,0.09853733705333642,0.11052463319975318
batch 1,38.90000000000004,0.09848959713715641,0.11083203706706354
batch 1,38.99999999999981,0.09841437012944469,0.11114290049294076
batch 1,39.099999999999575,0.09831162199204443,0.11145687823958181
batch 1,39.19999999999934,0.09818135397175082,0.11177362003658635
batch 1,39.29999999999911,0.098023603157067,0.112092770913273
batch 1,39.399999999998876,0.09783844299383469,0.11241397154243209
batch 1,39.49999999999864,0.09762598375768901,0.11273685859531173
batch 1,39.59999999999841,0.0973863729812493,0.11306106510760866
batch 1,39.69999999999818,0.09711979583391643,0.11338622085621426
batch 1,39.799999999997944,0.09682647545210496,0.1137119527464437
batch 1,39.89999999999771,0.09650667321769285,0.11403788520945353
batch 1,39.99999999999748,0.09616068898242514,0.11436364060952987
batch 1,40.099999999997245,0.09578886123596005,0.11468883966090883
batch 1,40.19999999999701,0.095391567215194,0.11501310185376683
batch 1,40.29999999999678,0.09496922295245439,0.11533604588899661
batch 1,40.399999999996545,0.09452228326009605,0.11565729012136257
batch 1,40.49999999999631,0.09405124164898705,0.11597645301060713
batch 1,40.59999999999608,0.09355663017832268,0.1162931535800557
batch 1,40.699999999995846,0.09303901923415663,0.11660701188224755
batch 1,40.79999999999561,0.09249901723399861,0.11691764947109574
batch 1,40.89999999999538,0.09193727025478976,0.11722468988005645
batch 1,40.99999999999515,0.09135446158153605,0.1175277591057666
batch 1,41.099999999994914,0.09075131117386134,0.11782648609658423
batch 1,41.19999999999468,0.09012857504773074,0.11812050324544289
batch 1,41.29999999999445,0.089487044569603,0.11840944688640954
batch 1,41.399999999994215,0.08882754566029157,0.11869295779430872
batch 1,41.49999999999398,0.08815093790586102,0.1189706816867554
batch 1,41.59999999999375,0.08745811357295388,0.11924226972791105
batch 1,41.699999999993516,0.08674999652604239,0.11950737903325528
batch 1,41.79999999999328,0.08602754104423342,0.11976567317464017
batch 1,41.89999999999305,0.08529173053542698,0.12001682268486633
batch 1,41.999999999992816,0.08454357614584569,0.1202605055609982
batch 1,42.09999999999258,0.08378411526321998,0.12049640776560562
batch 1,42.19999999999235,0.08301440991223594,0.12072422372509464
batch 1,42.29999999999212,0.08223554504123931,0.12094365682426204
batch 1,42.399999999991884,0.08144862669963934,0.12115441989618037
batch 1,42.49999999999165,0.08065478010598404,0.1213562357064919
batch 1,42.59999999999142,0.07985514760728246,0.12154883743116267
batch 1,42.699999999991185,0.0790508865308352,0.12173196912671592
batch 1,42.79999999999095,0.07824316693061145,0.12190538619193735
batch 1,42.89999999999072,0.07743316923107232,0.12206885582001273
batch 1,42.999999999990486,0.07662208177229242,0.1222221574400302
batch 1,43.09999999999025,0.07581109826127763,0.12236508314674834
batch 1,43.19999999999002,0.07500141513549997,0.12249743811750025
batch 1,43.29999999998979,0.0741942288458811,0.12261904101507762
batch 1,43.399999999989554,0.07339073306773002,0.12272972437540385
batch 1,43.49999999998932,0.07259211584947947,0.12282933497878268
batch 1,43.59999999998909,0.07179955671043757,0.12291773420347778
batch 1,43.699999999988854,0.07101422370017312,0.12299479836035329
batch 1,43.79999999998862,0.07023727043354629,0.12306041900728355
batch 1,43.89999999998839,0.0694698331167629,0.12311450324201649
batch 1,43.999999999988155,0.06871302758113325,0.1231569739721583
batch 1,44.09999999998792,0.06796794634242513,0.12318777016093256
batch 1,44.19999999998769,0.06723565570477144,0.12320684704735671
batch 1,44.299999999987456,0.06651719292899605,0.12321417633947362
batch 1,44.39999999998722,0.0658135634859065,0.12320974637928
batch 1,44.49999999998699,0.06512573841554044,0.12319356227799975
batch 1,44.59999999998676,0.06445465181349877,0.12316564602036956
batch 1,44.699999999986524,0.06380119846532503,0.12312603653662972
batch 1,44.79999999998629,0.06316623164936579,0.12307478974095216
batch 1,44.89999999998606,0.06255056112765484,0.1230119785350848
