batch,time,p53,mdm2
batch 1,3.5999999999997145,0.10450205033334253,0.11532972663380127
batch 1,3.6999999999997035,0.10395984894714333,0.11574678933427128
batch 1,3.7999999999996925,0.10338438488232468,0.11616806772467746
batch 1,3.8999999999996815,0.10277569528614602,0.11659282496630571
batch 1,3.9999999999996705,0.10213389758672431,0.11702034319956389
batch 1,4.099999999999704,0.10145918794059305,0.11744992314609559
batch 1,4.199999999999737,0.10075183972261319,0.11788088372990715
batch 1,4.299999999999771,0.10001220205366564,0.11831256171615379
batch 1,4.399999999999804,0.09924069836148214,0.11874431136637359
batch 1,4.4999999999998375,0.09843782496983877,0.11917550410908581
batch 1,4.599999999999871,0.09760414971114896,0.11960552822478066
batch 1,4.699999999999904,0.09674031055724838,0.12003378854442823
batch 1,4.799999999999938,0.09584701426285396,0.12045970616072084
batch 1,4.899999999999971,0.0949250350158129,0.12088271815133943
batch 1,5.000000000000004,0.09397521308782449,0.12130227731360663
batch 1,5.100000000000038,0.09299845347882013,0.1217178519099488
batch 1,5.200000000000071,0.09199572454762393,0.12212892542364433
batch 1,5.300000000000105,0.09096805662088484,0.12253499632438664
batch 1,5.400000000000138,0.08991654057157387,0.12293557784323322
batch 1,5.500000000000171,0.08884232635757786,0.12333019775655232
batch 1,5.600000000000205,0.08774662151009181,0.12371839817861517
batch 1,5.700000000000238,0.08663068956062793,0.12409973536251404
batch 1,5.800000000000272,0.08549584839452179,0.12447377950911517
batch 1,5.900000000000305,0.0843434685178339,0.12484011458378365
batch 1,6.000000000000338,0.08317497122353619,0.1251983381406386
batch 1,6.100000000000372,0.0819918266542064,0.12554806043280498
batch 1,6.200000000000405,0.080795552067041,0.12588889616673593
batch 1,6.300000000000439,0.07958771077993362,0.12622045685547517
batch 1,6.400000000000472,0.07836991116237801,0.12654235138589875
batch 1,6.500000000000505,0.07714380527925672,0.12685418738512103
batch 1,6.600000000000539,0.07591108715506249,0.12715557254539794
batch 1,6.700000000000572,0.07467349064121609,0.12744611590896776
batch 1,6.800000000000606,0.07343278686899016,0.12772542911417353
batch 1,6.900000000000639,0.07219078127086584,0.1279931276041296
batch 1,7.000000000000672,0.07094931015404603,0.12824883179910676
batch 1,7.100000000000706,0.0697102368114363,0.12849216823373397
batch 1,7.200000000000739,0.06847544715781156,0.12872277066002968
batch 1,7.3000000000007725,0.06724684488222743,0.1289402811172034
batch 1,7.400000000000806,0.06602634611213652,0.12914435096908894
batch 1,7.500000000000839,0.06481587359024375,0.12933464190998728
batch 1,7.600000000000873,0.0636173503719667,0.12951082693962415
batch 1,7.700000000000906,0.06243269305952479,0.12967259130783862
batch 1,7.8000000000009395,0.06126380459817961,0.12981963342953395
batch 1,7.900000000000973,0.06011256667094848,0.12995166577033668
batch 1,8.000000000001005,0.05898083174010961,0.13006841570330602
batch 1,8.10000000000095,0.05787041479681217,0.13016962633694198
batch 1,8.200000000000895,0.05678308489380842,0.13025505731462822
batch 1,8.30000000000084,0.0557205565503466,0.1303244855855303
batch 1,8.400000000000784,0.054684481132095134,0.13037770614684638
batch 1,8.500000000000728,0.053676438322017725,0.1304145327571719
batch 1,8.600000000000673,0.052697927809687045,0.1304347986205932
batch 1,8.700000000000617,0.051750361335873296,0.13043835704097462
batch 1,8.800000000000562,0.050835055235596324,0.1304250820457256
batch 1,8.900000000000507,0.04995322362544419,0.13039486897816258
batch 1,9.000000000000451,0.04910597237917342,0.13034763505738078
batch 1,9.100000000000396,0.048294294028899586,0.1302833199043756
batch 1,9.20000000000034,0.04751906371720337,0.13020188603469096
batch 1,9.300000000000285,0.04678103630782007,0.1301033193254147
batch 1,9.40000000000023,0.046080844739492526,0.12998762946311254
batch 1,9.500000000000174,0.04541899968063071,0.12985485036977276
batch 1,9.600000000000119,0.044795890512379956,0.12970504060148141
batch 1,9.700000000000063,0.04421178763527403,0.12953828371430626
batch 1,9.800000000000008,0.04366684606116285,0.12935468859166285
batch 1,9.899999999999952,0.043161110219070334,0.1291543897272319
batch 1,9.999999999999897,0.042694519872600804,0.12893754745730826
batch 1,10.099999999999842,0.04226691701893251,0.12870434813628678
batch 1,10.199999999999786,0.04187805361658848,0.1284550042488548
batch 1,10.29999999999973,0.04152759997204831,0.12818975445236183
batch 1,10.399999999999675,0.04121515360450213,0.1279088635428014
batch 1,10.49999999999962,0.04094024840390853,0.12761262233787626
batch 1,10.599999999999564,0.04070236389986945,0.1273013474707491
batch 1,10.699999999999509,0.04050093446719556,0.12697538108831857
batch 1,10.799999999999454,0.040335358307617246,0.12663509044823174
batch 1,10.899999999999398,0.04020500606489754,0.12628086740935843
batch 1,10.999999999999343,0.04010922895148523,0.12591312781113786
batch 1,11.099999999999287,0.04004736628763251,0.12553231073806753
batch 1,11.199999999999232,0.040018752377440805,0.12513887766665915
batch 1,11.299999999999176,0.040022722669562236,0.12473331149343395
batch 1,11.399999999999121,0.040058619172378226,0.12431611544397929
batch 1,11.499999999999066,0.040125795113705925,0.12388781186471894
batch 1,11.59999999999901,0.04022361885293822,0.12344894090085186
batch 1,11.699999999998955,0.04035147706869289,0.12300005906585536
batch 1,11.7999999999989,0.0405087772573867,0.12254173770998907
batch 1,11.899999999998844,0.04069494958767654,0.12207456139732235
batch 1,11.999999999998789,0.04090944816254852,0.12159912620288352
batch 1,12.099999999998733,0.04115175174520972,0.1211160379435182
batch 1,12.199999999998678,0.04142136400712392,0.1206259103578797
batch 1,12.299999999998622,0.041717813356850514,0.12012936325256303
batch 1,12.399999999998567,0.042040652407114715,0.11962702063267333
batch 1,12.499999999998511,0.042389457135086135,0.1191195088359976
batch 1,12.599999999998456,0.042763825787467014,0.11860745469040616
batch 1,12.6999999999984,0.04316337757797031,0.1180914837140842
batch 1,12.799999999998345,0.04358775122034238,0.11757221837768182
batch 1,12.89999999999829,0.044036603335459834,0.11705027644646264
batch 1,12.999999999998234,0.04450960676638504,0.11652626941905346
batch 1,13.099999999998179,0.04500644883072945,0.11600080107749396
batch 1,13.199999999998123,0.04552682953536583,0.11547446616102423
batch 1,13.299999999998068,0.04607045977451976,0.11494784917350924
batch 1,13.399999999998013,0.046637059528617054,0.11442152333167657
batch 1,13.499999999997957,0.04722635607799685,0.11389604965853484
batch 1,13.599999999997902,0.04783808224273168,0.1133719762235507
batch 1,13.699999999997846,0.04847197465732535,0.11284983752847301
batch 1,13.799999999997791,0.049127772086972034,0.11233015403520463
batch 1,13.899999999997736,0.04980521379033028,0.11181343182988436
batch 1,13.99999999999768,0.05050403793236509,0.11130016241542372
batch 1,14.099999999997625,0.05122398004970246,0.11079082262316678
batch 1,14.19999999999757,0.051964771570089836,0.11028587463312957
batch 1,14.299999999997514,0.05272613838692137,0.10978576609142734
batch 1,14.399999999997458,0.05350779948933606,0.109290930312994
batch 1,14.499999999997403,0.054309465648091554,0.10880178655752187
batch 1,14.599999999997348,0.05513083815722913,0.1083187403666531
batch 1,14.699999999997292,0.05597160763144308,0.10784218395080995
batch 1,14.799999999997237,0.05683145285903154,0.10737249661460424
batch 1,14.899999999997181,0.05771003971030996,0.10691004521047968
batch 1,14.999999999997126,0.058607020101400384,0.10645518461106748
batch 1,15.09999999999707,0.05952203101335192,0.10600825819164064
batch 1,15.199999999997015,0.06045469356659448,0.10556959831499141
batch 1,15.29999999999696,0.06140461215076754,0.10513952681201208
batch 1,15.399999999996904,0.06237137360999536,0.10471835545219078
batch 1,15.499999999996849,0.06335454648369708,0.10430638639913441
batch 1,15.599999999996793,0.0643536803030222,0.10390391264707437
batch 1,15.699999999996738,0.06536830494298818,0.10351121843509387
batch 1,15.799999999996682,0.06639793003037152,0.10312857963652314
batch 1,15.899999999996627,0.06744204440736377,0.1027562641215874
batch 1,15.999999999996572,0.0685001156509551,0.10239453209195017
batch 1,16.099999999996694,0.06957158964795233,0.10204363638627995
batch 1,16.199999999996816,0.0706558902254742,0.10170382275638458
batch 1,16.29999999999694,0.07175241883670333,0.1013753301138033
batch 1,16.39999999999706,0.07286055430160668,0.1010583907470359
batch 1,16.499999999997183,0.0739796526022716,0.10075323050982118
batch 1,16.599999999997305,0.07510904673244323,0.10046006898106019
batch 1,16.699999999997427,0.07624804660078925,0.10017911959712449
batch 1,16.79999999999755,0.07739593898736664,0.09991058975739613
batch 1,16.89999999999767,0.0785519875527173,0.09965468090396573
batch 1,16.999999999997794,0.07971543289897887,0.09941158857646608
batch 1,17.099999999997916,0.08088549268236506,0.09918150244305744
batch 1,17.199999999998038,0.08206136177634084,0.09896460630859659
batch 1,17.29999999999816,0.08324221248479827,0.09876107810103274
batch 1,17.399999999998283,0.08442719480452439,0.0985710898370737
batch 1,17.499999999998405,0.08561543673624304,0.09839480756815838
batch 1,17.599999999998527,0.08680604464350954,0.09823239130776594
batch 1,17.69999999999865,0.08799810365873502,0.09808399494107824
batch 1,17.79999999999877,0.08919067813562485,0.09794976611800249
batch 1,17.899999999998894,0.09038281214731768,0.09782984613054814
batch 1,17.999999999999016,0.09157353002952323,0.09772436977554098
batch 1,18.099999999999138,0.09276183696796741,0.09763346520364602
batch 1,18.19999999999926,0.0939467196294621,0.09755725375566193
batch 1,18.299999999999383,0.09512714683593111,0.09749584978703905
batch 1,18.399999999999505,0.09630207028073304,0.09744936048156665
batch 1,18.499999999999627,0.0974704252866349,0.09741788565516281
batch 1,18.59999999999975,0.09863113160479872,0.09740151755069833
batch 1,18.69999999999987,0.09978309425415215,0.09740034062477185
batch 1,18.799999999999994,0.10092520440052431,0.09741443132734962
batch 1,18.900000000000116,0.10205634027493064,0.09744385787517341
batch 1,19.000000000000238,0.10317536813039789,0.09748868001982931
batch 1,19.10000000000036,0.10428114323672251,0.09754894881136354
batch 1,19.200000000000482,0.1053725109125576,0.09762470635831684
batch 1,19.300000000000605,0.10644830759422214,0.09771598558504227
batch 1,19.400000000000727,0.1075073619406267,0.09782280998715293
batch 1,19.50000000000085,0.10854849597370572,0.09794519338593903
batch 1,19.60000000000097,0.10957052625374272,0.09808313968257507
batch 1,19.700000000001094,0.1105722650889694,0.09823664261292502
batch 1,19.800000000001216,0.11155252177881425,0.09840568550373872
batch 1,19.900000000001338,0.11251010389016788,0.09859024103101383
batch 1,20.00000000000146,0.11344381856602717,0.09879027098128412
batch 1,20.100000000001582,0.11435247386587019,0.09900572601657646
batch 1,20.200000000001705,0.11523488013710734,0.09923654544376116
batch 1,20.300000000001827,0.11608985141694575,0.09948265698900437
batch 1,20.40000000000195,0.11691620686399544,0.09974397657801172
batch 1,20.50000000000207,0.11771277221893878,0.10002040812273717
batch 1,20.600000000002193,0.11847838129357854,0.1003118433152119
batch 1,20.700000000002316,0.11921187748757134,0.10061816142913109
batch 1,20.800000000002438,0.1199121153321495,0.10093922912981945
batch 1,20.90000000000256,0.12057796206013094,0.10127490029318105
batch 1,21.000000000002682,0.12120829920151101,0.10162501583421825
batch 1,21.100000000002805,0.12180202420393026,0.10198940354569398
batch 1,21.200000000002927,0.12235805207731314,0.10236787794749055
batch 1,21.30000000000305,0.12287531706197277,0.1027602401472056
batch 1,21.40000000000317,0.1233527743194817,0.10316627771251001
batch 1,21.500000000003293,0.12378940164561544,0.1035857645557764
batch 1,21.600000000003416,0.12418420120468318,0.10401846083147359
batch 1,21.700000000003538,0.12453620128457299,0.10446411284680723
batch 1,21.80000000000366,0.12484445807185053,0.10492245298607333
batch 1,21.900000000003782,0.1251080574462708,0.10539319964917718
batch 1,22.000000000003904,0.12532611679408034,0.10587605720475558
batch 1,22.100000000004027,0.1254977868395109,0.10637071595832953
batch 1,22.20000000000415,0.12562225349389616,0.1068768521358978
batch 1,22.30000000000427,0.12569873972186962,0.10739412788337183
batch 1,22.400000000004393,0.12572650742414077,0.10792219128223696
batch 1,22.500000000004515,0.12570485933638215,0.10846067638181348
batch 1,22.600000000004638,0.12563314094380432,0.10900920324847788
batch 1,22.70000000000476,0.12551074241104282,0.10956737803219174
batch 1,22.800000000004882,0.12533710052702923,0.11013479305067259
batch 1,22.900000000005004,0.12511170066457555,0.11071102689152917
batch 1,23.000000000005127,0.12483407875445827,0.11129564453267056
batch 1,23.10000000000525,0.12450382327384568,0.1118881974812855
batch 1,23.20000000000537,0.1241205772489816,0.11248822393167564
batch 1,23.300000000005493,0.12368404027209888,0.11309524894221516
batch 1,23.400000000005615,0.12319397053260386,0.11370878463169384
batch 1,23.500000000005738,0.12265018686263911,0.11432833039529135
batch 1,23.60000000000586,0.12205257079719481,0.11495337314041447
batch 1,23.700000000005982,0.12140106864900031,0.11558338754261929
batch 1,23.800000000006104,0.12069569359847883,0.11621783632182629
batch 1,23.900000000006226,0.11993652779909451,0.11685617053902347
batch 1,24.00000000000635,0.11912372449845057,0.1174978299136417
batch 1,24.10000000000647,0.11825751017550946,0.11814224316177215
batch 1,24.200000000006593,0.11733818669429617,0.11878882835538603
batch 1,24.300000000006715,0.11636613347440158,0.11943699330270115
batch 1,24.400000000006838,0.11534180967852468,0.12008613594983214
batch 1,24.50000000000696,0.11426575641715793,0.12073564480384508
batch 1,24.600000000007082,0.11313859897032963,0.12138489937732974
batch 1,24.700000000007204,0.11196104902604653,0.12203327065458841
batch 1,24.800000000007326,0.11073390693471556,0.12268012157953098
batch 1,24.90000000000745,0.10945806397834353,0.12332480756535469
batch 1,25.00000000000757,0.10813450465269152,0.12396667702607682
batch 1,25.100000000007693,0.10676430895976861,0.12460507192997929
batch 1,25.200000000007815,0.10534865470704938,0.12523932837501348
batch 1,25.300000000007937,0.10388881980855232,0.12586877718620723
batch 1,25.40000000000806,0.10238618458137108,0.1264927445351044
batch 1,25.500000000008182,0.10084223402935068,0.1271105525812636
batch 1,25.600000000008304,0.0992585601032807,0.1277215201358323
batch 1,25.700000000008426,0.09763686392416385,0.12832496334720891
batch 1,25.80000000000855,0.09597895795271696,0.128920196408799
batch 1,25.90000000000867,0.09428676808418453,0.1295065322888668
batch 1,26.000000000008793,0.09256233564267553,0.13008328348248066
batch 1,26.100000000008915,0.09080781924345577,0.13064976278554769
batch 1,26.200000000009037,0.08902549648480988,0.13120528409093088
batch 1,26.30000000000916,0.08721776542309548,0.131749163206642
batch 1,26.400000000009282,0.08538714577530589,0.13228071869610267
batch 1,26.500000000009404,0.08353627978270795,0.13279927274046782
batch 1,26.600000000009526,0.08166793265681101,0.13330415202300805
batch 1,26.70000000000965,0.07978499251497113,0.13379468863555052
batch 1,26.80000000000977,0.077890469697305,0.13427022100698
batch 1,26.900000000009893,0.07598749533933634,0.1347300948538099
batch 1,27.000000000010015,0.07407931905609157,0.13517366415283516
batch 1,27.100000000010137,0.07216930557352125,0.13560029213588368
batch 1,27.20000000001026,0.07026093012271405,0.13600935230669153
batch 1,27.30000000001038,0.06835777239220493,0.1364002294799308
batch 1,27.400000000010504,0.06646350881495387,0.13677232084241922
batch 1,27.500000000010626,0.06458190295090412,0.13712503703655024
batch 1,27.60000000001075,0.06271679371552712,0.13745780326597482
batch 1,27.70000000001087,0.060872081202104564,0.1377700604235656
batch 1,27.800000000010993,0.05905170985391363,0.13806126624169066
batch 1,27.900000000011115,0.057259648765725625,0.13833089646479957
batch 1,28.000000000011237,0.05549986893623047,0.13857844604430966
batch 1,28.10000000001136,0.053776317358388254,0.1388034303557484
batch 1,28.20000000001148,0.05209288792719517,0.13900538643805552
batch 1,28.300000000011604,0.05045338926688045,0.1391838742548926
batch 1,28.400000000011726,0.04886150973332911,0.13933847797772245
batch 1,28.50000000001185,0.047320780031038887,0.1394688072903163
batch 1,28.60000000001197,0.04583453409196311,0.13957449871420707
batch 1,28.700000000012093,0.044405869086365776,0.13965521695443517
batch 1,28.800000000012215,0.043037605658434654,0.1397106562647118
batch 1,28.900000000012337,0.041732249681978105,0.1397405418308575
batch 1,29.00000000001246,0.04049195699026346,0.1397446311710324
batch 1,29.10000000001258,0.039318502623313524,0.13972271555086738
batch 1,29.200000000012704,0.038213256131601044,0.13967462141110218
batch 1,29.300000000012826,0.03717716435839225,0.1396002118047262
batch 1,29.400000000012948,0.03621074288509487,0.1394993878398983
batch 1,29.50000000001307,0.03531407696928801,0.1393720901240357
batch 1,29.600000000013193,0.03448683235334997,0.1392183002034418
batch 1,29.700000000013315,0.03372827580712405,0.1390380419916118
batch 1,29.800000000013437,0.033037304736544246,0.1388313831779304
batch 1,29.90000000001356,0.03241248469261056,0.1385984366068172
batch 1,30.00000000001368,0.03185209320053099,0.13833936161545757
batch 1,30.100000000013804,0.03135416803669206,0.13805436531608267
batch 1,30.200000000013926,0.03091655793549035,0.13774370380629594
batch 1,30.300000000014048,0.030536973714660742,0.1374076832882057
batch 1,30.40000000001417,0.03021303795420884,0.1370466610741176
batch 1,30.500000000014293,0.029942331623320894,0.13666104645330607
batch 1,30.600000000014415,0.029722436385344976,0.13625130139098424
batch 1,30.700000000014537,0.029550971683686103,0.1358179410271213
batch 1,30.80000000001466,0.029425626084379163,0.13536153393935857
batch 1,30.90000000001478,0.029344182694086104,0.13488270213114617
batch 1,31.000000000014904,0.02930453876424478,0.13438212070359917
batch 1,31.100000000015026,0.029304719821514124,0.1338605171677763
batch 1,31.200000000015148,0.02934288882847259,0.13331867035347672
batch 1,31.30000000001527,0.029417350980352915,0.13275740887165283
batch 1,31.400000000015392,0.02952655479150642,0.13217760909057763
batch 1,31.500000000015515,0.029669090129695794,0.13158019259145357
batch 1,31.600000000015637,0.029843683828230987,0.13096612307755437
batch 1,31.70000000001576,0.030049193455736353,0.130336402722555
batch 1,31.80000000001588,0.030284599759893695,0.12969206795849061
batch 1,31.900000000016004,0.030548998231974073,0.12903418472163403
batch 1,32.00000000001612,0.03084159016866515,0.12836384319497138
batch 1,32.10000000001589,0.031161673540260643,0.12768215210804662
batch 1,32.200000000015656,0.031508633911965435,0.12699023267746296
batch 1,32.30000000001542,0.03188193560907766,0.1262892122927637
batch 1,32.40000000001519,0.03228111326756961,0.12558021807098715
batch 1,32.50000000001496,0.03270576386904865,0.12486437041715626
batch 1,32.600000000014724,0.033155539322907976,0.12414277673573608
batch 1,32.70000000001449,0.033630139628216656,0.12341652543853911
batch 1,32.80000000001426,0.03412930662307101,0.12268668038712398
batch 1,32.900000000014025,0.03465281830926877,0.1219542758926356
batch 1,33.00000000001379,0.03520048372484269,0.12122031237421156
batch 1,33.10000000001356,0.03577213832579187,0.12048575275015481
batch 1,33.200000000013326,0.0363676398308622,0.11975151960612226
batch 1,33.30000000001309,0.03698686447903075,0.11901849315387755
batch 1,33.40000000001286,0.037629703647977825,0.11828750996492786
batch 1,33.500000000012626,0.0382960607828092,0.11755936243748337
batch 1,33.60000000001239,0.03898584858711572,0.11683479893403853
batch 1,33.70000000001216,0.03969898643263638,0.11611452451128385
batch 1,33.80000000001193,0.04043539794885482,0.11539920215422127
batch 1,33.900000000011694,0.04119500875938722,0.11468945442200243
batch 1,34.00000000001146,0.04197774433765374,0.11398586541345637
batch 1,34.10000000001123,0.04278352795978073,0.1132889829646197
batch 1,34.200000000010995,0.043612278737746556,0.11259932099782827
batch 1,34.30000000001076,0.044463909720319814,0.11191736195107435
batch 1,34.40000000001053,0.04533832605326695,0.11124355922650321
batch 1,34.500000000010296,0.046235423193602375,0.1105783396073657
batch 1,34.60000000001006,0.047155085175326746,0.10992210560289895
batch 1,34.70000000000983,0.048097182926192764,0.10927523769006138
batch 1,34.8000000000096,0.04906157263660528,0.10863809642955563
batch 1,34.90000000000936,0.05004809418287014,0.10801102444099203
batch 1,35.00000000000913,0.051056569607725116,0.10739434822834508
batch 1,35.1000000000089,0.05208680166147803,0.10678837985205623
batch 1,35.200000000008664,0.05313857240720529,0.10619341844831988
batch 1,35.30000000000843,0.05421164189338542,0.10560975159934245
batch 1,35.4000000000082,0.055305746897103235,0.10503765656080229
batch 1,35.500000000007965,0.05642059974060548,0.10447740135446554
batch 1,35.60000000000773,0.05755588718355383,0.10392924573503444
batch 1,35.7000000000075,0.05871126939283807,0.10339344204092402
batch 1,35.800000000007266,0.05988637899130736,0.10287023593885782
batch 1,35.90000000000703,0.0610808201862737,0.10235986707204096
batch 1,36.0000000000068,0.0622941679781541,0.10186256962127098
batch 1,36.10000000000657,0.06352596744916707,0.10137857278775361
batch 1,36.200000000006334,0.0647757331315884,0.10090810120567059
batch 1,36.3000000000061,0.06604294845471467,0.1004513752917393
batch 1,36.40000000000587,0.06732706526937994,0.10000861153816883
batch 1,36.500000000005635,0.06862750344862821,0.09958002275458674
batch 1,36.6000000000054,0.06994365056295548,0.09916581826371505
batch 1,36.70000000000517,0.07127486162840228,0.09876620405484204
batch 1,36.800000000004935,0.07262045892569208,0.09838138289848004
batch 1,36.9000000000047,0.0739797318885732,0.09801155442502865
batch 1,37.00000000000447,0.07535193705951777,0.09765691516978227
batch 1,37.100000000004236,0.07673629811096173,0.0973176585862273
batch 1,37.200000000004,0.07813200593032454,0.09699397502926363
batch 1,37.30000000000377,0.0795382187671216,0.09668605170975113
batch 1,37.40000000000354,0.08095406244057086,0.09639407262160964
batch 1,37.500000000003304,0.08237863060619122,0.0961182184425884
batch 1,37.60000000000307,0.08381098507999382,0.09585866640975167
batch 1,37.70000000000284,0.08525015621896835,0.09561559017069501
batch 1,37.800000000002605,0.08669514335667,0.09538915961150148
batch 1,37.90000000000237,0.08814491529280911,0.09517954066246315
batch 1,38.00000000000214,0.089598410835837,0.0949868950826211
batch 1,38.100000000001906,0.09105453939760824,0.09481138022421451
batch 1,38.20000000000167,0.09251218163927447,0.09465314877816755
batch 1,38.30000000000144,0.09397019016763528,0.09451234850178619
batch 1,38.40000000000121,0.09542739028123154,0.09438912192986999
batch 1,38.50000000000097,0.09688258076551948,0.09428360607047975
batch 1,38.60000000000074,0.09833453473650539,0.09419593208662583
batch 1,38.70000000000051,0.09978200053226087,0.09412622496516183
batch 1,38.800000000000274,0.10122370265176282,0.09407460317417882
batch 1,38.90000000000004,0.10265834274052865,0.0940411783101998
batch 1,38.99999999999981,0.1040846006225314,0.09402605473647017
batch 1,39.099999999999575,0.10550113537788973,0.09402932921362776
batch 1,39.19999999999934,0.10690658646583655,0.09405109052402157
batch 1,39.29999999999911,0.10829957489246851,0.09409141909092238
batch 1,39.399999999998876,0.10967870442278127,0.09415038659384364
batch 1,39.49999999999864,0.11104256283648749,0.09422805558115885
batch 1,39.59999999999841,0.11238972322711024,0.09432447908116681
batch 1,39.69999999999818,0.11371874534383565,0.09443970021272156
batch 1,39.799999999997944,0.11502817697559874,0.09457375179650435
batch 1,39.89999999999771,0.11631655537686389,0.09472665596797904
batch 1,39.99999999999748,0.11758240873455254,0.09489842379303273
batch 1,40.099999999997245,0.11882425767555646,0.09508905488726761
batch 1,40.19999999999701,0.12004061681426267,0.09529853703987144
batch 1,40.29999999999678,0.12122999633950571,0.09552684584296232
batch 1,40.399999999996545,0.1223909036403478,0.09577394432726638
batch 1,40.49999999999631,0.12352184497007997,0.096039782604958
batch 1,40.59999999999608,0.12462132714782433,0.09632429752046168
batch 1,40.699999999995846,0.12568785929710707,0.09662741230998519
batch 1,40.79999999999561,0.1267199546207668,0.09694903627052884
batch 1,40.89999999999538,0.12771613221155256,0.09728906443909169
batch 1,40.99999999999515,0.1286749188977624,0.09764737728276966
batch 1,41.099999999994914,0.12959485112327013,0.09802384040042372
batch 1,41.19999999999468,0.13047447686128613,0.09841830423657168
batch 1,41.29999999999445,0.1313123575611998,0.09883060380814289
batch 1,41.399999999994215,0.1321070701278578,0.099260558444714
batch 1,41.49999999999398,0.132857208932637,0.09970797154282966
batch 1,41.59999999999375,0.13356138785568503,0.10017263033499668
batch 1,41.699999999993516,0.13421824235871638,0.10065430567392358
batch 1,41.79999999999328,0.13482643158777274,0.1011527518325644
batch 1,41.89999999999305,0.13538464050538135,0.10166770632051322
batch 1,41.999999999992816,0.1358915820515766,0.10219888971727961
batch 1,42.09999999999258,0.13634599933328834,0.10274600552296506
batch 1,42.19999999999235,0.13674666784164313,0.10330874002684694
batch 1,42.29999999999212,0.1370923976967794,0.10388676219436291
batch 1,42.399999999991884,0.13738203591983544,0.10447972357297876
batch 1,42.49999999999165,0.13761446873183858,0.10508725821740815
batch 1,42.59999999999142,0.13778862387930557,0.1057089826346415
batch 1,42.699999999991185,0.13790347298645209,0.10634449574922927
batch 1,42.79999999999095,0.1379580339340123,0.10699337888925324
batch 1,42.89999999999072,0.1379513732647835,0.10765519579340405
batch 1,42.999999999990486,0.1378826086161392,0.10832949263957584
batch 1,43.09999999999025,0.1377509111798994,0.10901579809537229
batch 1,43.19999999999002,0.13755550819010243,0.10971362339090826
batch 1,43.29999999998979,0.13729568543940415,0.11042246241427765
batch 1,43.399999999989554,0.13697078982502267,0.1111417918300467
batch 1,43.49999999998932,0.13658023192536323,0.11187107122111728
batch 1,43.59999999998909,0.13612348860869483,0.11260974325429578
batch 1,43.699999999988854,0.13560010567550973,0.1133572338698858
batch 1,43.79999999998862,0.13500970053647987,0.11411295249561465
batch 1,43.89999999998839,0.13435196492823231,0.11487629228518777
batch 1,43.999999999988155,0.13362666766950107,0.11564663038175534
batch 1,44.09999999998792,0.13283365746057385,0.11642332820655929
batch 1,44.19999999998769,0.13197286572934103,0.11720573177302106
batch 1,44.299999999987456,0.13104430952767118,0.11799317202651378
batch 1,44.39999999998722,0.13004809448228022,0.11878496521005273
batch 1,44.49999999998699,0.1289844178047328,0.11958041325612587
batch 1,44.59999999998676,0.12785357136570286,0.12037880420487461
batch 1,44.699999999986524,0.1266559448391366,0.12117941264882193
batch 1,44.79999999998629,0.12539202892248377,0.12198150020433683
batch 1,44.89999999998606,0.1240624186396945,0.12278431601001119
